category,scientific_name,common_names,conservation_status,park_name,observations
Vascular Plant,Utricularia ochroleuca,Yellowishwhite Bladderwort,,Bryce National Park,124
Vascular Plant,Utricularia ochroleuca,Yellowishwhite Bladderwort,,Yellowstone National Park,259
Vascular Plant,Utricularia ochroleuca,Yellowishwhite Bladderwort,,Great Smoky Mountains National Park,79
Vascular Plant,Utricularia ochroleuca,Yellowishwhite Bladderwort,,Yosemite National Park,152
Vascular Plant,Uvularia grandiflora,Large-Flowered Bellwort,,Yellowstone National Park,250
Vascular Plant,Uvularia grandiflora,Large-Flowered Bellwort,,Bryce National Park,81
Vascular Plant,Uvularia grandiflora,Large-Flowered Bellwort,,Great Smoky Mountains National Park,81
Vascular Plant,Uvularia grandiflora,Large-Flowered Bellwort,,Yosemite National Park,131
Vascular Plant,Uvularia perfoliata,Perfoliate Bellwort,,Great Smoky Mountains National Park,79
Vascular Plant,Uvularia perfoliata,Perfoliate Bellwort,,Yellowstone National Park,282
Vascular Plant,Uvularia perfoliata,Perfoliate Bellwort,,Bryce National Park,95
Vascular Plant,Uvularia perfoliata,Perfoliate Bellwort,,Yosemite National Park,163
Vascular Plant,Uvularia puberula,Mountain Bellwort,,Bryce National Park,81
Vascular Plant,Uvularia puberula,Mountain Bellwort,,Great Smoky Mountains National Park,26
Vascular Plant,Uvularia puberula,Mountain Bellwort,,Yellowstone National Park,237
Vascular Plant,Uvularia puberula,Mountain Bellwort,,Yosemite National Park,124
Vascular Plant,Uvularia sessilifolia,"Sessile-Leaf Bellwort, Wild Oats",,Yellowstone National Park,287
Vascular Plant,Uvularia sessilifolia,"Sessile-Leaf Bellwort, Wild Oats",,Bryce National Park,81
Vascular Plant,Uvularia sessilifolia,"Sessile-Leaf Bellwort, Wild Oats",,Great Smoky Mountains National Park,93
Vascular Plant,Uvularia sessilifolia,"Sessile-Leaf Bellwort, Wild Oats",,Yosemite National Park,144
Vascular Plant,Vaccaria hispanica,"Cow Soapwort, Cowcockle, Field Vaccaria",,Yellowstone National Park,245
Vascular Plant,Vaccaria hispanica,"Cow Soapwort, Cowcockle, Field Vaccaria",,Great Smoky Mountains National Park,69
Vascular Plant,Vaccaria hispanica,"Cow Soapwort, Cowcockle, Field Vaccaria",,Bryce National Park,141
Vascular Plant,Vaccaria hispanica,"Cow Soapwort, Cowcockle, Field Vaccaria",,Yosemite National Park,192
Vascular Plant,Vaccinium angustifolium,"Late Lowbush Blueberry, Lowbush Blueberry",,Yellowstone National Park,255
Vascular Plant,Vaccinium angustifolium,"Late Lowbush Blueberry, Lowbush Blueberry",,Bryce National Park,88
Vascular Plant,Vaccinium angustifolium,"Late Lowbush Blueberry, Lowbush Blueberry",,Great Smoky Mountains National Park,39
Vascular Plant,Vaccinium angustifolium,"Late Lowbush Blueberry, Lowbush Blueberry",,Yosemite National Park,164
Vascular Plant,Vaccinium arboreum,"Farkleberry, Sparkleberry",,Yosemite National Park,127
Vascular Plant,Vaccinium arboreum,"Farkleberry, Sparkleberry",,Bryce National Park,118
Vascular Plant,Vaccinium arboreum,"Farkleberry, Sparkleberry",,Yellowstone National Park,264
Vascular Plant,Vaccinium arboreum,"Farkleberry, Sparkleberry",,Great Smoky Mountains National Park,42
Vascular Plant,Vaccinium cespitosum,"Dwarf Bilberry, Dwarf Blueberry",,Great Smoky Mountains National Park,87
Vascular Plant,Vaccinium cespitosum,"Dwarf Bilberry, Dwarf Blueberry",,Bryce National Park,111
Vascular Plant,Vaccinium cespitosum,"Dwarf Bilberry, Dwarf Blueberry",,Yellowstone National Park,217
Vascular Plant,Vaccinium cespitosum,"Dwarf Bilberry, Dwarf Blueberry",,Yosemite National Park,172
Vascular Plant,Vaccinium corymbosum,Tall Woodland Blueberry,,Great Smoky Mountains National Park,90
Vascular Plant,Vaccinium corymbosum,Tall Woodland Blueberry,,Bryce National Park,89
Vascular Plant,Vaccinium corymbosum,Tall Woodland Blueberry,,Yellowstone National Park,243
Vascular Plant,Vaccinium corymbosum,Tall Woodland Blueberry,,Yosemite National Park,150
Vascular Plant,Vaccinium erythrocarpum,"Mountain Cranberry-Bush, Southern Mountain Cranberry",,Yosemite National Park,139
Vascular Plant,Vaccinium erythrocarpum,"Mountain Cranberry-Bush, Southern Mountain Cranberry",,Yellowstone National Park,260
Vascular Plant,Vaccinium erythrocarpum,"Mountain Cranberry-Bush, Southern Mountain Cranberry",,Bryce National Park,114
Vascular Plant,Vaccinium erythrocarpum,"Mountain Cranberry-Bush, Southern Mountain Cranberry",,Great Smoky Mountains National Park,69
Vascular Plant,Vaccinium fuscatum,Black Highbush Blueberry,,Bryce National Park,109
Vascular Plant,Vaccinium fuscatum,Black Highbush Blueberry,,Yellowstone National Park,237
Vascular Plant,Vaccinium fuscatum,Black Highbush Blueberry,,Yosemite National Park,123
Vascular Plant,Vaccinium fuscatum,Black Highbush Blueberry,,Great Smoky Mountains National Park,51
Vascular Plant,Vaccinium hirsutum,Hairy Blueberry,Species of Concern,Bryce National Park,90
Vascular Plant,Vaccinium hirsutum,Hairy Blueberry,Species of Concern,Great Smoky Mountains National Park,58
Vascular Plant,Vaccinium hirsutum,Hairy Blueberry,Species of Concern,Yosemite National Park,125
Vascular Plant,Vaccinium hirsutum,Hairy Blueberry,Species of Concern,Yellowstone National Park,213
Vascular Plant,Vaccinium macrocarpon,Cranberry,,Yellowstone National Park,275
Vascular Plant,Vaccinium macrocarpon,Cranberry,,Yosemite National Park,163
Vascular Plant,Vaccinium macrocarpon,Cranberry,,Great Smoky Mountains National Park,99
Vascular Plant,Vaccinium macrocarpon,Cranberry,,Bryce National Park,60
Vascular Plant,Vaccinium membranaceum,"Mountain Bilberry, Thinleaf Huckleberry",,Yosemite National Park,163
Vascular Plant,Vaccinium membranaceum,"Mountain Bilberry, Thinleaf Huckleberry",,Bryce National Park,94
Vascular Plant,Vaccinium membranaceum,"Mountain Bilberry, Thinleaf Huckleberry",,Great Smoky Mountains National Park,73
Vascular Plant,Vaccinium membranaceum,"Mountain Bilberry, Thinleaf Huckleberry",,Yellowstone National Park,245
Vascular Plant,Vaccinium myrtilloides,"Sour-Top Blueberry, Velvetleaf Blueberry, Velvetleaf Huckleberry",,Great Smoky Mountains National Park,79
Vascular Plant,Vaccinium myrtilloides,"Sour-Top Blueberry, Velvetleaf Blueberry, Velvetleaf Huckleberry",,Yellowstone National Park,256
Vascular Plant,Vaccinium myrtilloides,"Sour-Top Blueberry, Velvetleaf Blueberry, Velvetleaf Huckleberry",,Yosemite National Park,155
Vascular Plant,Vaccinium myrtilloides,"Sour-Top Blueberry, Velvetleaf Blueberry, Velvetleaf Huckleberry",,Bryce National Park,88
Vascular Plant,Vaccinium myrtillus var. oreophilum,Whortleberry,,Great Smoky Mountains National Park,95
Vascular Plant,Vaccinium myrtillus var. oreophilum,Whortleberry,,Yosemite National Park,134
Vascular Plant,Vaccinium myrtillus var. oreophilum,Whortleberry,,Bryce National Park,78
Vascular Plant,Vaccinium myrtillus var. oreophilum,Whortleberry,,Yellowstone National Park,278
Vascular Plant,Vaccinium pallidum,"Early Lowbush Blueberry, Pale Lowbush Blueberry",,Bryce National Park,85
Vascular Plant,Vaccinium pallidum,"Early Lowbush Blueberry, Pale Lowbush Blueberry",,Yosemite National Park,140
Vascular Plant,Vaccinium pallidum,"Early Lowbush Blueberry, Pale Lowbush Blueberry",,Great Smoky Mountains National Park,79
Vascular Plant,Vaccinium pallidum,"Early Lowbush Blueberry, Pale Lowbush Blueberry",,Yellowstone National Park,250
Vascular Plant,Vaccinium parvifolium,Red Huckleberry,,Yellowstone National Park,253
Vascular Plant,Vaccinium parvifolium,Red Huckleberry,,Yosemite National Park,152
Vascular Plant,Vaccinium parvifolium,Red Huckleberry,,Bryce National Park,75
Vascular Plant,Vaccinium parvifolium,Red Huckleberry,,Great Smoky Mountains National Park,89
Vascular Plant,Vaccinium scoparium,"Grouse Whortleberry, Grouseberry, Littleleaf Huckleberry, Red Alpine Blueberry",,Yellowstone National Park,229
Vascular Plant,Vaccinium scoparium,"Grouse Whortleberry, Grouseberry, Littleleaf Huckleberry, Red Alpine Blueberry",,Bryce National Park,119
Vascular Plant,Vaccinium scoparium,"Grouse Whortleberry, Grouseberry, Littleleaf Huckleberry, Red Alpine Blueberry",,Yosemite National Park,156
Vascular Plant,Vaccinium scoparium,"Grouse Whortleberry, Grouseberry, Littleleaf Huckleberry, Red Alpine Blueberry",,Great Smoky Mountains National Park,70
Vascular Plant,Vaccinium stamineum,Deerberry,,Great Smoky Mountains National Park,100
Vascular Plant,Vaccinium stamineum,Deerberry,,Yellowstone National Park,294
Vascular Plant,Vaccinium stamineum,Deerberry,,Yosemite National Park,171
Vascular Plant,Vaccinium stamineum,Deerberry,,Bryce National Park,89
Vascular Plant,Valeriana acutiloba var. pubicarpa,"Hairyfruit Valerian, Hairyfruit Valeriana",,Yellowstone National Park,209
Vascular Plant,Valeriana acutiloba var. pubicarpa,"Hairyfruit Valerian, Hairyfruit Valeriana",,Great Smoky Mountains National Park,87
Vascular Plant,Valeriana acutiloba var. pubicarpa,"Hairyfruit Valerian, Hairyfruit Valeriana",,Yosemite National Park,155
Vascular Plant,Valeriana acutiloba var. pubicarpa,"Hairyfruit Valerian, Hairyfruit Valeriana",,Bryce National Park,123
Vascular Plant,Valeriana californica,California Valerian,,Great Smoky Mountains National Park,93
Vascular Plant,Valeriana californica,California Valerian,,Yosemite National Park,150
Vascular Plant,Valeriana californica,California Valerian,,Yellowstone National Park,271
Vascular Plant,Valeriana californica,California Valerian,,Bryce National Park,91
Vascular Plant,Valeriana dioica var. sylvatica,"Woods Valerian, Woods Valeriana",,Yellowstone National Park,254
Vascular Plant,Valeriana dioica var. sylvatica,"Woods Valerian, Woods Valeriana",,Great Smoky Mountains National Park,74
Vascular Plant,Valeriana dioica var. sylvatica,"Woods Valerian, Woods Valeriana",,Yosemite National Park,160
Vascular Plant,Valeriana dioica var. sylvatica,"Woods Valerian, Woods Valeriana",,Bryce National Park,99
Vascular Plant,Valeriana edulis var. edulis,Tobacco Root,,Bryce National Park,94
Vascular Plant,Valeriana edulis var. edulis,Tobacco Root,,Yellowstone National Park,245
Vascular Plant,Valeriana edulis var. edulis,Tobacco Root,,Great Smoky Mountains National Park,85
Vascular Plant,Valeriana edulis var. edulis,Tobacco Root,,Yosemite National Park,178
Vascular Plant,Valeriana occidentalis,"Small-Flower Valerian, Western Valerian, Western Valeriana",,Yosemite National Park,154
Vascular Plant,Valeriana occidentalis,"Small-Flower Valerian, Western Valerian, Western Valeriana",,Great Smoky Mountains National Park,43
Vascular Plant,Valeriana occidentalis,"Small-Flower Valerian, Western Valerian, Western Valeriana",,Bryce National Park,83
Vascular Plant,Valeriana occidentalis,"Small-Flower Valerian, Western Valerian, Western Valeriana",,Yellowstone National Park,264
Vascular Plant,Valerianella locusta,Lewiston Cornsalad,,Yellowstone National Park,240
Vascular Plant,Valerianella locusta,Lewiston Cornsalad,,Bryce National Park,99
Vascular Plant,Valerianella locusta,Lewiston Cornsalad,,Great Smoky Mountains National Park,83
Vascular Plant,Valerianella locusta,Lewiston Cornsalad,,Yosemite National Park,146
Vascular Plant,Valerianella radiata,"Beaked Corn-Salad, Corn Salad",,Great Smoky Mountains National Park,25
Vascular Plant,Valerianella radiata,"Beaked Corn-Salad, Corn Salad",,Bryce National Park,176
Vascular Plant,Valerianella radiata,"Beaked Corn-Salad, Corn Salad",,Yellowstone National Park,267
Vascular Plant,Valerianella radiata,"Beaked Corn-Salad, Corn Salad",,Yosemite National Park,156
Vascular Plant,Valerianella umbilicata,"Corn Salad, Navel-Shape Corn-Salad",,Great Smoky Mountains National Park,54
Vascular Plant,Valerianella umbilicata,"Corn Salad, Navel-Shape Corn-Salad",,Yellowstone National Park,250
Vascular Plant,Valerianella umbilicata,"Corn Salad, Navel-Shape Corn-Salad",,Yosemite National Park,129
Vascular Plant,Valerianella umbilicata,"Corn Salad, Navel-Shape Corn-Salad",,Bryce National Park,106
Vascular Plant,Veratrum californicum var. californicum,"California False Hellebore, California Falsehellebore",,Yellowstone National Park,277
Vascular Plant,Veratrum californicum var. californicum,"California False Hellebore, California Falsehellebore",,Bryce National Park,83
Vascular Plant,Veratrum californicum var. californicum,"California False Hellebore, California Falsehellebore",,Great Smoky Mountains National Park,87
Vascular Plant,Veratrum californicum var. californicum,"California False Hellebore, California Falsehellebore",,Yosemite National Park,139
Vascular Plant,Veratrum viride,"American False-Helleborne, False Hellebore",,Yellowstone National Park,247
Vascular Plant,Veratrum viride,"American False-Helleborne, False Hellebore",,Yosemite National Park,134
Vascular Plant,Veratrum viride,"American False-Helleborne, False Hellebore",,Great Smoky Mountains National Park,70
Vascular Plant,Veratrum viride,"American False-Helleborne, False Hellebore",,Bryce National Park,94
Vascular Plant,Verbascum blattaria,"Moth Mullein, White Moth Mullein",,Bryce National Park,95
Vascular Plant,Verbascum blattaria,"Moth Mullein, White Moth Mullein",,Yellowstone National Park,256
Vascular Plant,Verbascum blattaria,"Moth Mullein, White Moth Mullein",,Yosemite National Park,168
Vascular Plant,Verbascum blattaria,"Moth Mullein, White Moth Mullein",,Great Smoky Mountains National Park,89
Vascular Plant,Verbascum thapsus,"Common Mullein, Great Mullein",,Yellowstone National Park,244
Vascular Plant,Verbascum thapsus,"Common Mullein, Great Mullein",,Yosemite National Park,135
Vascular Plant,Verbascum thapsus,"Common Mullein, Great Mullein",,Bryce National Park,132
Vascular Plant,Verbascum thapsus,"Common Mullein, Great Mullein",,Yosemite National Park,172
Vascular Plant,Verbascum thapsus,"Common Mullein, Great Mullein",,Bryce National Park,112
Vascular Plant,Verbascum thapsus,"Common Mullein, Great Mullein",,Yellowstone National Park,251
Vascular Plant,Verbascum thapsus,"Common Mullein, Great Mullein",,Great Smoky Mountains National Park,57
Vascular Plant,Verbascum thapsus,"Common Mullein, Great Mullein",,Great Smoky Mountains National Park,61
Vascular Plant,Verbascum thapsus,"Big Taper, Common Mullein, Flannel Mullein, Flannel Plant, Great Mullein, Mullein, Velvet Dock, Velvet Plant, Woolly Mullein",,Yellowstone National Park,244
Vascular Plant,Verbascum thapsus,"Big Taper, Common Mullein, Flannel Mullein, Flannel Plant, Great Mullein, Mullein, Velvet Dock, Velvet Plant, Woolly Mullein",,Yosemite National Park,135
Vascular Plant,Verbascum thapsus,"Big Taper, Common Mullein, Flannel Mullein, Flannel Plant, Great Mullein, Mullein, Velvet Dock, Velvet Plant, Woolly Mullein",,Bryce National Park,132
Vascular Plant,Verbascum thapsus,"Big Taper, Common Mullein, Flannel Mullein, Flannel Plant, Great Mullein, Mullein, Velvet Dock, Velvet Plant, Woolly Mullein",,Yosemite National Park,172
Vascular Plant,Verbascum thapsus,"Big Taper, Common Mullein, Flannel Mullein, Flannel Plant, Great Mullein, Mullein, Velvet Dock, Velvet Plant, Woolly Mullein",,Bryce National Park,112
Vascular Plant,Verbascum thapsus,"Big Taper, Common Mullein, Flannel Mullein, Flannel Plant, Great Mullein, Mullein, Velvet Dock, Velvet Plant, Woolly Mullein",,Yellowstone National Park,251
Vascular Plant,Verbascum thapsus,"Big Taper, Common Mullein, Flannel Mullein, Flannel Plant, Great Mullein, Mullein, Velvet Dock, Velvet Plant, Woolly Mullein",,Great Smoky Mountains National Park,57
Vascular Plant,Verbascum thapsus,"Big Taper, Common Mullein, Flannel Mullein, Flannel Plant, Great Mullein, Mullein, Velvet Dock, Velvet Plant, Woolly Mullein",,Great Smoky Mountains National Park,61
Vascular Plant,Verbascum virgatum,Wand Mullein,,Bryce National Park,84
Vascular Plant,Verbascum virgatum,Wand Mullein,,Yellowstone National Park,207
Vascular Plant,Verbascum virgatum,Wand Mullein,,Yosemite National Park,148
Vascular Plant,Verbascum virgatum,Wand Mullein,,Great Smoky Mountains National Park,79
Vascular Plant,Verbena bracteata,"Bigbract Verbena, Bracted Vervain, Carpet Vervain, Prostrate Verbena, Prostrate Vervain",,Bryce National Park,106
Vascular Plant,Verbena bracteata,"Bigbract Verbena, Bracted Vervain, Carpet Vervain, Prostrate Verbena, Prostrate Vervain",,Great Smoky Mountains National Park,69
Vascular Plant,Verbena bracteata,"Bigbract Verbena, Bracted Vervain, Carpet Vervain, Prostrate Verbena, Prostrate Vervain",,Yosemite National Park,147
Vascular Plant,Verbena bracteata,"Bigbract Verbena, Bracted Vervain, Carpet Vervain, Prostrate Verbena, Prostrate Vervain",,Yellowstone National Park,238
Vascular Plant,Verbena brasiliensis,"Blue Vervain, Brazillian Vervain",,Great Smoky Mountains National Park,65
Vascular Plant,Verbena brasiliensis,"Blue Vervain, Brazillian Vervain",,Bryce National Park,116
Vascular Plant,Verbena brasiliensis,"Blue Vervain, Brazillian Vervain",,Yosemite National Park,136
Vascular Plant,Verbena brasiliensis,"Blue Vervain, Brazillian Vervain",,Yellowstone National Park,224
Vascular Plant,Verbena hastata,"Blue Verbena, Blue Vervain, Simpler's-Joy, Swamp Verbena",,Yosemite National Park,122
Vascular Plant,Verbena hastata,"Blue Verbena, Blue Vervain, Simpler's-Joy, Swamp Verbena",,Bryce National Park,79
Vascular Plant,Verbena hastata,"Blue Verbena, Blue Vervain, Simpler's-Joy, Swamp Verbena",,Yellowstone National Park,232
Vascular Plant,Verbena hastata,"Blue Verbena, Blue Vervain, Simpler's-Joy, Swamp Verbena",,Great Smoky Mountains National Park,79
Vascular Plant,Verbena lasiostachys var. lasiostachys,Western Vervain,,Yellowstone National Park,217
Vascular Plant,Verbena lasiostachys var. lasiostachys,Western Vervain,,Bryce National Park,104
Vascular Plant,Verbena lasiostachys var. lasiostachys,Western Vervain,,Yosemite National Park,194
Vascular Plant,Verbena lasiostachys var. lasiostachys,Western Vervain,,Great Smoky Mountains National Park,59
Vascular Plant,Verbena simplex,"Narrow-Leaved Vervain, Vervain",,Great Smoky Mountains National Park,71
